dock_name,dock_id,percent_empty,percent_full
"E 74 St & 1 Ave",3372,10.98097,0
"E 16 St & Irving Pl",3463,5.417277,.1464129
"E 115 St & Lexington Ave",3494,21.52269,0
"Plaza St West & Flatbush Ave",3418,16.39824,.5856515
"University Pl & E 8 St",3244,4.978038,1.756955
"E 110 St & Madison Ave",3400,9.370424,1.171303
"Central Park W & W 96 St",3295,9.809663,.1464129
"E 97 St & Madison Ave",3336,14.05564,0
"E 65 St & 2 Ave",3376,25.47584,0
"Union St & Nevins St",3407,0,14.05564
"Morris Canal",3267,6.442167,27.37921
"6 St & 7 Ave",3297,13.32357,0
"Dwight St & Van Dyke St",3337,0,34.69985
"Schermerhorn St & 3 Ave",3455,.4392387,.5856515
"E 41 St & Madison Ave",3235,40.26354,3.513909
"Douglass St & 4 Ave",3419,.4392387,7.174232
"President St & Henry St",3388,7.759883,21.96193
"E 109 St & 3 Ave",3390,20.79063,15.81259
"W 104 St & Amsterdam Ave",3316,15.08053,0
"2 Ave & 9 St",3401,0,21.37628
"Richardson St & N Henry St",3430,16.39824,7.320644
"4 Ave & 9 St",3403,0,9.956076
"5 Ave & E 88 St",3282,6.734993,0
"E 44 St & 2 Ave",3462,25.47584,4.245974
"Bond St & Bergen St",3411,1.171303,3.806735
"W 15 St & 10 Ave",3472,8.345534,11.42021
"7 St & 5 Ave",3404,.5856515,8.931186
"Prospect Park West & 8 St",3300,18.00879,0
"E 58 St & 1 Ave",3243,9.370424,.4392387
"Monmouth and 6th",3278,3.367496,23.71889
"1 Pl & Clinton St",3386,13.03075,0
"Monroe St & Tompkins Ave",3241,14.49488,11.12738
"W 55 St & 6 Ave",3458,38.50659,5.270864
"Coffey St & Conover St",3348,1.756955,21.81552
"Clinton St & 4 Place",3396,5.270864,2.04978
"Murray St & Greenwich St",3461,8.784773,12.88433
"Degraw St & Hoyt St",3332,1.171303,20.4978
"Baldwin at Montgomery",3225,6.881405,0
"Jackson St & Leonard St",3456,14.64129,0
"Hanson Pl & Ashland Pl",3429,2.342606,2.196193
"Bond St & Fulton St",3232,1.464129,2.04978
"E 114 St & 1 Ave",3495,8.931186,1.02489
"27 Ave & 4 St",3512,0,1.317716
"39 St & 2 Ave - Citi Bike HQ at Industry City",3477,0,4.099561
"21 St & Hoyt Ave S",3513,0,0
"Pioneer St & Van Brunt St",3344,.5856515,28.4041
"W 52 St & 6 Ave",3443,48.46267,21.66911
